condition,cell_id,mitochondria_id,image_category_type,file_name,file_path
shOPA1,2,31,original_EM_image,images_shOPA1_cell_002_0031_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0031_ori_imgs.tiff
shOPA1,1,16,tubular_cristae_mask,images_shOPA1_cell_001_0016_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0016_tubular_cristae_imgs.tiff
shCtrl,4,46,original_EM_image,images_shCtrl_cell_004_0046_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0046_ori_imgs.tiff
shOPA1,1,123,original_EM_image,images_shOPA1_cell_001_0123_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0123_ori_imgs.tiff
shCtrl,3,5,lamellar_cristae_mask,images_shCtrl_cell_003_0005_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0005_lamellar_cristae_imgs.tiff
shCtrl,5,13,original_EM_image,images_shCtrl_cell_005_0013_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0013_ori_imgs.tiff
shOPA1,2,79,tubular_cristae_mask,images_shOPA1_cell_002_0079_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0079_tubular_cristae_imgs.tiff
shOPA1,3,12,lamellar_cristae_mask,images_shOPA1_cell_003_0012_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0012_lamellar_cristae_imgs.tiff
shOPA1,1,25,tubular_cristae_mask,images_shOPA1_cell_001_0025_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0025_tubular_cristae_imgs.tiff
shCtrl,4,6,mitochondria_mask,images_shCtrl_cell_004_0006_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0006_mito_imgs.tiff
shOPA1,1,106,tubular_cristae_mask,images_shOPA1_cell_001_0106_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0106_tubular_cristae_imgs.tiff
shOPA1,1,90,tubular_cristae_mask,images_shOPA1_cell_001_0090_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0090_tubular_cristae_imgs.tiff
shOPA1,2,4,lamellar_cristae_mask,images_shOPA1_cell_002_0004_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0004_lamellar_cristae_imgs.tiff
shCtrl,1,6,lamellar_cristae_mask,images_shCtrl_cell_001_0006_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0006_lamellar_cristae_imgs.tiff
shOPA1,1,56,mitochondria_mask,images_shOPA1_cell_001_0056_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0056_mito_imgs.tiff
shCtrl,4,21,lamellar_cristae_mask,images_shCtrl_cell_004_0021_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0021_lamellar_cristae_imgs.tiff
shCtrl,1,18,lamellar_cristae_mask,images_shCtrl_cell_001_0018_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0018_lamellar_cristae_imgs.tiff
shOPA1,2,19,original_EM_image,images_shOPA1_cell_002_0019_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0019_ori_imgs.tiff
shOPA1,1,8,original_EM_image,images_shOPA1_cell_001_0008_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0008_ori_imgs.tiff
shOPA1,4,7,lamellar_cristae_mask,images_shOPA1_cell_004_0007_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_004_0007_lamellar_cristae_imgs.tiff
shOPA1,1,109,original_EM_image,images_shOPA1_cell_001_0109_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0109_ori_imgs.tiff
shOPA1,2,79,mitochondria_mask,images_shOPA1_cell_002_0079_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0079_mito_imgs.tiff
shOPA1,2,18,lamellar_cristae_mask,images_shOPA1_cell_002_0018_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0018_lamellar_cristae_imgs.tiff
shOPA1,1,136,original_EM_image,images_shOPA1_cell_001_0136_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0136_ori_imgs.tiff
shCtrl,4,31,mitochondria_mask,images_shCtrl_cell_004_0031_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0031_mito_imgs.tiff
shOPA1,1,6,lamellar_cristae_mask,images_shOPA1_cell_001_0006_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0006_lamellar_cristae_imgs.tiff
shOPA1,2,82,tubular_cristae_mask,images_shOPA1_cell_002_0082_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0082_tubular_cristae_imgs.tiff
shOPA1,1,113,tubular_cristae_mask,images_shOPA1_cell_001_0113_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0113_tubular_cristae_imgs.tiff
shOPA1,2,92,original_EM_image,images_shOPA1_cell_002_0092_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0092_ori_imgs.tiff
shOPA1,2,12,lamellar_cristae_mask,images_shOPA1_cell_002_0012_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0012_lamellar_cristae_imgs.tiff
shOPA1,1,24,lamellar_cristae_mask,images_shOPA1_cell_001_0024_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0024_lamellar_cristae_imgs.tiff
shOPA1,1,4,tubular_cristae_mask,images_shOPA1_cell_001_0004_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0004_tubular_cristae_imgs.tiff
shCtrl,4,39,mitochondria_mask,images_shCtrl_cell_004_0039_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0039_mito_imgs.tiff
shOPA1,1,121,original_EM_image,images_shOPA1_cell_001_0121_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0121_ori_imgs.tiff
shOPA1,5,1,lamellar_cristae_mask,images_shOPA1_cell_005_0001_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0001_lamellar_cristae_imgs.tiff
shOPA1,2,29,lamellar_cristae_mask,images_shOPA1_cell_002_0029_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0029_lamellar_cristae_imgs.tiff
shOPA1,1,74,tubular_cristae_mask,images_shOPA1_cell_001_0074_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0074_tubular_cristae_imgs.tiff
shCtrl,3,5,tubular_cristae_mask,images_shCtrl_cell_003_0005_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0005_tubular_cristae_imgs.tiff
shCtrl,4,31,tubular_cristae_mask,images_shCtrl_cell_004_0031_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0031_tubular_cristae_imgs.tiff
shOPA1,5,3,lamellar_cristae_mask,images_shOPA1_cell_005_0003_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0003_lamellar_cristae_imgs.tiff
shOPA1,5,2,mitochondria_mask,images_shOPA1_cell_005_0002_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0002_mito_imgs.tiff
shOPA1,5,15,mitochondria_mask,images_shOPA1_cell_005_0015_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0015_mito_imgs.tiff
shOPA1,2,90,tubular_cristae_mask,images_shOPA1_cell_002_0090_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0090_tubular_cristae_imgs.tiff
shOPA1,2,68,mitochondria_mask,images_shOPA1_cell_002_0068_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0068_mito_imgs.tiff
shOPA1,2,50,mitochondria_mask,images_shOPA1_cell_002_0050_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0050_mito_imgs.tiff
shOPA1,1,98,tubular_cristae_mask,images_shOPA1_cell_001_0098_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0098_tubular_cristae_imgs.tiff
shOPA1,1,108,tubular_cristae_mask,images_shOPA1_cell_001_0108_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0108_tubular_cristae_imgs.tiff
shCtrl,4,4,tubular_cristae_mask,images_shCtrl_cell_004_0004_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0004_tubular_cristae_imgs.tiff
shOPA1,1,136,tubular_cristae_mask,images_shOPA1_cell_001_0136_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0136_tubular_cristae_imgs.tiff
shOPA1,2,16,mitochondria_mask,images_shOPA1_cell_002_0016_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0016_mito_imgs.tiff
shOPA1,2,61,mitochondria_mask,images_shOPA1_cell_002_0061_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0061_mito_imgs.tiff
shOPA1,2,103,tubular_cristae_mask,images_shOPA1_cell_002_0103_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0103_tubular_cristae_imgs.tiff
shOPA1,3,3,tubular_cristae_mask,images_shOPA1_cell_003_0003_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0003_tubular_cristae_imgs.tiff
shOPA1,1,141,lamellar_cristae_mask,images_shOPA1_cell_001_0141_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0141_lamellar_cristae_imgs.tiff
shCtrl,3,11,mitochondria_mask,images_shCtrl_cell_003_0011_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0011_mito_imgs.tiff
shCtrl,2,5,lamellar_cristae_mask,images_shCtrl_cell_002_0005_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0005_lamellar_cristae_imgs.tiff
shCtrl,1,12,tubular_cristae_mask,images_shCtrl_cell_001_0012_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0012_tubular_cristae_imgs.tiff
shOPA1,2,31,mitochondria_mask,images_shOPA1_cell_002_0031_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0031_mito_imgs.tiff
shCtrl,2,6,lamellar_cristae_mask,images_shCtrl_cell_002_0006_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0006_lamellar_cristae_imgs.tiff
shOPA1,3,13,tubular_cristae_mask,images_shOPA1_cell_003_0013_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0013_tubular_cristae_imgs.tiff
shOPA1,5,12,mitochondria_mask,images_shOPA1_cell_005_0012_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0012_mito_imgs.tiff
shOPA1,5,34,mitochondria_mask,images_shOPA1_cell_005_0034_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0034_mito_imgs.tiff
shOPA1,1,125,original_EM_image,images_shOPA1_cell_001_0125_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0125_ori_imgs.tiff
shOPA1,2,34,original_EM_image,images_shOPA1_cell_002_0034_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0034_ori_imgs.tiff
shOPA1,1,97,original_EM_image,images_shOPA1_cell_001_0097_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0097_ori_imgs.tiff
shOPA1,1,139,lamellar_cristae_mask,images_shOPA1_cell_001_0139_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0139_lamellar_cristae_imgs.tiff
shOPA1,2,2,tubular_cristae_mask,images_shOPA1_cell_002_0002_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0002_tubular_cristae_imgs.tiff
shCtrl,4,53,mitochondria_mask,images_shCtrl_cell_004_0053_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0053_mito_imgs.tiff
shCtrl,1,16,lamellar_cristae_mask,images_shCtrl_cell_001_0016_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0016_lamellar_cristae_imgs.tiff
shOPA1,2,12,tubular_cristae_mask,images_shOPA1_cell_002_0012_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0012_tubular_cristae_imgs.tiff
shCtrl,1,14,tubular_cristae_mask,images_shCtrl_cell_001_0014_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_001_0014_tubular_cristae_imgs.tiff
shOPA1,2,44,lamellar_cristae_mask,images_shOPA1_cell_002_0044_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0044_lamellar_cristae_imgs.tiff
shCtrl,3,5,mitochondria_mask,images_shCtrl_cell_003_0005_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0005_mito_imgs.tiff
shCtrl,2,8,original_EM_image,images_shCtrl_cell_002_0008_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_002_0008_ori_imgs.tiff
shOPA1,1,78,tubular_cristae_mask,images_shOPA1_cell_001_0078_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0078_tubular_cristae_imgs.tiff
shOPA1,5,26,mitochondria_mask,images_shOPA1_cell_005_0026_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0026_mito_imgs.tiff
shOPA1,2,6,tubular_cristae_mask,images_shOPA1_cell_002_0006_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0006_tubular_cristae_imgs.tiff
shCtrl,5,17,tubular_cristae_mask,images_shCtrl_cell_005_0017_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0017_tubular_cristae_imgs.tiff
shCtrl,4,3,mitochondria_mask,images_shCtrl_cell_004_0003_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0003_mito_imgs.tiff
shCtrl,4,7,lamellar_cristae_mask,images_shCtrl_cell_004_0007_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0007_lamellar_cristae_imgs.tiff
shOPA1,5,14,original_EM_image,images_shOPA1_cell_005_0014_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_005_0014_ori_imgs.tiff
shCtrl,3,3,tubular_cristae_mask,images_shCtrl_cell_003_0003_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_003_0003_tubular_cristae_imgs.tiff
shOPA1,2,9,tubular_cristae_mask,images_shOPA1_cell_002_0009_tubular_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0009_tubular_cristae_imgs.tiff
shCtrl,5,20,original_EM_image,images_shCtrl_cell_005_0020_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_005_0020_ori_imgs.tiff
shCtrl,4,37,original_EM_image,images_shCtrl_cell_004_0037_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shCtrl_cell_004_0037_ori_imgs.tiff
shOPA1,2,74,mitochondria_mask,images_shOPA1_cell_002_0074_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0074_mito_imgs.tiff
shOPA1,2,63,original_EM_image,images_shOPA1_cell_002_0063_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_002_0063_ori_imgs.tiff
shOPA1,1,135,mitochondria_mask,images_shOPA1_cell_001_0135_mito_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0135_mito_imgs.tiff
shOPA1,1,31,original_EM_image,images_shOPA1_cell_001_0031_ori_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_001_0031_ori_imgs.tiff
shOPA1,3,10,lamellar_cristae_mask,images_shOPA1_cell_003_0010_lamellar_cristae_imgs,/home/lippincm/Documents/4TB/data/ultrastrucural_mitochonria_morphology_analysis/data/raw_images/images_shOPA1_cell_003_0010_lamellar_cristae_imgs.tiff
